#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
29.65,29.45,29.25,28.01,28.29,28.53,29.69,28.63
29.43,29.25,29.45,28.03,28.27,28.53,29.75,28.63
29.57,29.35,29.37,28.05,28.27,28.57,29.69,28.65
29.63,29.03,29.29,28.03,28.29,28.57,29.79,28.61
29.31,29.25,29.31,28.07,28.27,28.55,29.97,28.65
29.39,29.35,29.37,28.03,28.29,28.55,29.59,28.63
29.39,29.19,29.45,28.05,28.29,28.53,29.83,28.59
29.57,29.19,29.35,28.07,28.29,28.55,29.69,28.63
29.57,29.17,29.15,28.07,28.29,28.53,29.83,28.61
29.57,29.17,29.03,28.05,28.27,28.55,29.71,28.61
29.57,29.25,29.23,28.05,28.27,28.55,29.77,28.63
29.35,29.35,29.05,28.07,28.25,28.55,29.79,28.61
29.43,28.99,29.03,28.05,28.29,28.55,29.63,28.63
29.43,29.25,29.03,28.07,28.29,28.55,29.51,28.61
29.55,29.19,29.35,28.03,28.27,28.53,29.43,28.63
29.55,29.35,29.03,28.03,28.27,28.55,29.39,28.63
29.39,29.35,29.03,28.05,28.27,28.53,29.45,28.61
29.35,29.03,28.99,28.01,28.27,28.53,29.57,28.61
29.59,29.31,29.03,28.07,28.29,28.53,29.69,28.63
29.49,29.11,29.15,28.09,28.29,28.55,29.59,28.61
29.25,29.25,29.15,28.01,28.27,28.53,29.55,28.61
29.19,29.35,29.15,28.03,28.29,28.51,29.55,28.63
29.19,29.09,28.95,28.03,28.29,28.51,29.65,28.61
29.39,29.19,28.99,28.03,28.29,28.55,29.71,28.61
29.55,29.17,29.09,28.03,28.29,28.53,29.71,28.61
29.39,29.11,29.15,28.05,28.27,28.55,29.57,28.63
29.43,29.05,29.03,28.03,28.29,28.53,29.85,28.61
29.39,28.99,29.29,28.01,28.27,28.53,29.83,28.63
29.63,29.25,29.09,28.05,28.27,28.55,29.63,28.61
29.63,29.09,28.99,28.03,28.25,28.53,29.79,28.63
29.63,29.17,28.91,28.01,28.27,28.51,29.59,28.63
29.55,29.15,29.05,28.01,28.25,28.51,29.63,28.59
29.35,29.15,29.17,28.05,28.31,28.53,29.85,28.61
29.51,29.25,29.09,28.03,28.27,28.51,29.77,28.61
29.31,29.19,29.03,28.03,28.27,28.53,29.65,28.61
29.51,29.23,29.15,28.03,28.31,28.53,29.49,28.59
29.31,29.35,29.03,28.07,28.27,28.51,29.97,28.63
29.37,29.31,28.99,28.07,28.27,28.53,30.57,28.63
29.63,29.19,29.23,28.03,28.27,28.53,32.55,28.61
29.29,29.19,29.05,28.05,28.27,28.53,36.09,28.59
29.63,29.17,29.03,28.03,28.29,28.53,38.97,28.59
29.71,29.09,29.15,28.05,28.27,28.53,41.71,28.61
30.19,29.19,29.17,28.05,28.29,28.53,42.91,28.61
32.11,29.25,29.15,28.03,28.27,28.53,43.73,28.65
34.03,29.35,29.15,28.03,28.29,28.53,42.73,28.63
37.69,29.17,29.23,28.03,28.29,28.53,40.79,28.65
39.65,29.35,29.17,28.03,28.27,28.51,37.21,28.63
41.29,29.51,29.05,28.07,28.27,28.55,35.01,28.61
42.19,29.49,29.15,28.05,28.27,28.53,32.83,28.59
41.97,30.31,29.09,28.03,28.29,28.53,32.03,28.63
40.93,32.03,29.23,28.03,28.25,28.55,31.29,28.63
38.03,34.81,29.23,28.05,28.29,28.57,30.65,28.63
35.75,37.03,29.15,28.07,28.27,28.53,30.31,28.61
33.17,39.11,29.37,28.05,28.27,28.55,30.59,28.61
32.05,39.99,29.57,28.03,28.25,28.53,30.37,28.61
31.27,40.99,30.23,28.03,28.31,28.53,31.19,28.63
30.73,40.25,31.55,28.05,28.31,28.55,33.07,28.61
30.39,38.51,33.65,28.05,28.29,28.55,35.55,28.65
30.29,36.15,36.63,28.07,28.27,28.55,39.05,28.65
30.33,33.35,37.95,28.05,28.29,28.55,40.75,28.61
30.33,32.11,38.93,28.05,28.29,28.57,42.23,28.61
31.81,30.99,39.51,28.05,28.33,28.55,43.09,28.63
33.93,30.47,38.79,28.05,28.31,28.55,43.29,28.65
37.17,30.29,37.53,28.05,28.29,28.57,43.03,28.65
39.59,29.91,34.59,28.07,28.31,28.57,42.23,28.65
40.81,29.91,32.99,28.03,28.31,28.55,39.29,28.65
41.53,29.97,31.83,28.07,28.33,28.57,37.09,28.69
41.73,30.39,30.91,28.07,28.31,28.55,34.15,28.65
41.97,32.31,30.45,28.07,28.31,28.55,32.75,28.69
41.73,34.31,30.11,28.07,28.31,28.55,31.71,28.63
39.63,36.89,29.83,28.07,28.33,28.55,31.19,28.69
37.35,38.45,29.59,28.07,28.31,28.59,31.07,28.65
34.33,39.89,29.91,28.05,28.33,28.59,30.85,28.69
32.97,40.35,30.53,28.07,28.33,28.61,31.39,28.69
31.75,40.63,31.81,28.07,28.29,28.63,32.67,28.71
31.21,40.65,34.33,28.05,28.29,28.61,36.07,28.71
30.79,39.13,36.81,28.07,28.31,28.61,38.69,28.71
30.51,37.25,37.95,28.07,28.35,28.63,41.49,28.73
31.01,34.21,39.11,28.07,28.35,28.61,42.99,28.73
31.83,32.59,39.15,28.09,28.37,28.59,43.97,28.69
34.37,31.67,39.39,28.09,28.35,28.63,44.29,28.71
37.03,30.81,39.33,28.09,28.37,28.61,44.07,28.73
39.77,30.39,38.09,28.11,28.35,28.63,43.43,28.71
40.71,30.33,36.13,28.09,28.33,28.63,42.29,28.71
42.43,30.51,34.09,28.09,28.33,28.65,39.65,28.75
42.77,31.01,32.75,28.09,28.37,28.65,37.05,28.75
42.97,31.97,31.49,28.07,28.33,28.61,34.51,28.73
42.59,34.61,31.11,28.09,28.33,28.63,32.91,28.75
41.59,36.77,30.45,28.09,28.35,28.63,32.19,28.75
40.27,38.87,30.31,28.09,28.35,28.63,31.61,28.75
37.55,39.99,30.29,28.09,28.33,28.67,31.13,28.75
35.19,40.81,30.65,28.09,28.35,28.65,31.05,28.75
33.13,41.09,31.55,28.13,28.35,28.67,30.77,28.77
32.45,41.17,33.83,28.09,28.35,28.65,31.05,28.77
31.57,40.75,35.81,28.11,28.37,28.65,32.09,28.77
