0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.653000000000000114e+01,4.663000000000000256e+01,4.682999999999999829e+01,4.618999999999999773e+01,4.504999999999999716e+01,4.549000000000000199e+01,4.735000000000000142e+01,1.550985039195517778e+01,4.643000000000001393e+01,-7.701635339555158444e-01,-3.184014960804482541e+01
4.671000000000000085e+01,4.631000000000000227e+01,4.631000000000000227e+01,4.572999999999999687e+01,4.553000000000000114e+01,4.531000000000000227e+01,4.727000000000000313e+01,3.100318372528851185e+01,9.625881799313624470e+02,-2.548842663139125266e-04,-1.626681627471149127e+01
4.696999999999999886e+01,4.664999999999999858e+01,4.595000000000000284e+01,4.600999999999999801e+01,4.545000000000000284e+01,4.536999999999999744e+01,4.740999999999999659e+01,4.662471250815789148e+01,-1.339778018317395549e+02,3.133767470605559706e-03,-7.852874918421051120e-01
4.722999999999999687e+01,4.721000000000000085e+01,4.627000000000000313e+01,4.567000000000000171e+01,4.545000000000000284e+01,4.557000000000000028e+01,4.760999999999999943e+01,4.696241640402993056e+01,-7.748091269703316186e+01,4.282848676064759420e-03,-6.475835959700688704e-01
4.671000000000000085e+01,4.681000000000000227e+01,4.631000000000000227e+01,4.563000000000000256e+01,4.482999999999999829e+01,4.560999999999999943e+01,4.690999999999999659e+01,4.742356624721000458e+01,2.500000000000000000e+01,1.000000000000000021e-02,5.135662472100079867e-01
4.631000000000000227e+01,4.681000000000000227e+01,4.628999999999999915e+01,4.581000000000000227e+01,4.507000000000000028e+01,4.503000000000000114e+01,4.686999999999999744e+01,4.747240395032565630e+01,3.589224082733813503e+01,2.585619666047027257e-04,6.024039503256588546e-01
4.585000000000000142e+01,4.685000000000000142e+01,4.603000000000000114e+01,4.618999999999999773e+01,4.504999999999999716e+01,4.486999999999999744e+01,4.763000000000000256e+01,4.711616216194875051e+01,4.999635110820559447e+01,2.367337359116810855e-02,-5.138378380512520494e-01
4.659000000000000341e+01,4.640999999999999659e+01,4.617000000000000171e+01,4.592999999999999972e+01,4.517000000000000171e+01,4.540999999999999659e+01,4.678999999999999915e+01,4.652279828813570361e+01,1.083270788078987135e+00,5.150855938467961519e-03,-2.672017118642955325e-01
4.668999999999999773e+01,4.622999999999999687e+01,4.528999999999999915e+01,4.559000000000000341e+01,4.518999999999999773e+01,4.545000000000000284e+01,4.636999999999999744e+01,4.645627636782214864e+01,-1.201851267860821935e+02,4.639424454484140925e-03,8.627636782215120093e-02
4.625000000000000000e+01,4.646999999999999886e+01,4.550999999999999801e+01,4.560999999999999943e+01,4.503000000000000114e+01,4.507000000000000028e+01,4.703000000000000114e+01,4.678609168430494947e+01,4.703392196757774002e+01,-4.717946202001223055e-01,-2.439083156950516695e-01
