#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
52.05,50.31,48.77,27.71,27.89,27.93,52.73,27.61
52.27,51.07,49.49,27.73,27.91,27.97,53.09,27.61
52.23,51.53,49.67,27.73,27.91,27.97,53.03,27.63
52.23,51.49,50.25,27.73,27.91,27.99,52.45,27.63
52.35,51.79,50.65,27.73,27.91,27.99,51.89,27.63
51.53,51.97,50.77,27.73,27.93,27.97,51.81,27.61
51.29,51.53,50.79,27.79,27.93,27.99,51.97,27.63
51.29,50.95,50.79,27.75,27.93,27.99,51.23,27.63
51.19,50.55,50.79,27.79,27.91,28.01,51.05,27.65
50.55,50.37,50.07,27.79,27.97,28.05,50.61,27.63
50.19,50.39,49.71,27.81,27.95,28.01,50.11,27.67
49.81,50.13,49.71,27.81,27.97,28.01,49.41,27.67
49.53,49.73,49.61,27.81,27.95,28.05,48.97,27.65
48.73,49.65,49.29,27.85,27.97,28.05,48.51,27.65
48.51,48.85,48.87,27.83,27.95,28.07,48.23,27.67
47.91,48.25,48.63,27.85,28.01,28.07,47.81,27.69
47.39,47.81,48.19,27.83,28.01,28.09,47.29,27.67
47.09,47.29,47.73,27.87,28.01,28.09,47.11,27.69
47.09,46.97,46.95,27.87,28.01,28.09,46.51,27.69
46.65,46.57,46.75,27.85,28.01,28.09,46.27,27.69
46.01,46.39,46.31,27.89,28.01,28.09,46.49,27.69
46.03,46.03,46.07,27.85,28.01,28.09,46.19,27.67
45.73,45.57,45.73,27.87,28.03,28.09,45.97,27.69
45.59,45.25,45.49,27.87,28.05,28.11,45.47,27.69
45.41,45.27,45.07,27.89,28.05,28.13,45.59,27.73
45.07,45.09,44.77,27.91,28.05,28.11,45.41,27.71
45.09,45.03,44.93,27.89,28.03,28.13,45.59,27.73
45.19,44.77,44.61,27.91,28.07,28.13,45.83,27.71
44.99,44.65,44.33,27.89,28.03,28.11,46.41,27.73
45.35,44.81,44.11,27.91,28.03,28.11,47.17,27.73
45.93,44.61,44.23,27.91,28.05,28.17,47.51,27.75
46.61,45.05,44.19,27.89,28.07,28.15,47.69,27.75
46.83,45.49,44.07,27.87,28.05,28.13,48.25,27.75
47.35,46.29,44.65,27.91,28.05,28.11,48.61,27.77
47.89,46.79,45.27,27.91,28.07,28.15,49.31,27.75
48.49,47.35,45.95,27.91,28.09,28.15,49.39,27.77
