0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.607000000000000028e+01,4.439000000000000057e+01,4.377000000000000313e+01,4.340999999999999659e+01,4.322999999999999687e+01,4.350999999999999801e+01,4.453000000000000114e+01,1.808490196076954959e+01,4.340735849056604678e+01,1.107588438175848511e+00,-2.644509803923045155e+01
4.553000000000000114e+01,4.596999999999999886e+01,4.431000000000000227e+01,4.360999999999999943e+01,4.242999999999999972e+01,4.339000000000000057e+01,4.714999999999999858e+01,3.495898798227494098e+01,-2.192298039755692400e+02,2.472281915807797003e-03,-1.219101201772505760e+01
4.463000000000000256e+01,4.540999999999999659e+01,4.431000000000000227e+01,4.328999999999999915e+01,4.277000000000000313e+01,4.300999999999999801e+01,4.675000000000000000e+01,5.044046765268461741e+01,5.984520068077766553e+01,-7.419797281908195249e-03,3.690467652684617406e+00
4.582999999999999829e+01,4.300999999999999801e+01,4.486999999999999744e+01,4.357000000000000028e+01,4.282999999999999829e+01,4.300999999999999801e+01,4.596999999999999886e+01,4.734912838103381461e+01,2.500000000000000000e+01,1.000000000000000021e-02,1.379128381033815742e+00
4.589000000000000057e+01,4.607000000000000028e+01,4.490999999999999659e+01,4.418999999999999773e+01,4.278999999999999915e+01,4.300999999999999801e+01,4.650999999999999801e+01,4.546860504864717001e+01,4.655147230667076030e+01,-6.478236454157845214e-01,-1.041394951352828002e+00
4.589000000000000057e+01,4.560999999999999943e+01,4.332999999999999829e+01,4.445000000000000284e+01,4.271000000000000085e+01,4.289000000000000057e+01,4.653000000000000114e+01,4.541767512442902444e+01,-2.875592575951409913e+02,4.243953600285624121e-03,-1.112324875570976701e+00
4.509000000000000341e+01,4.499000000000000199e+01,4.540999999999999659e+01,4.431000000000000227e+01,4.410999999999999943e+01,4.296999999999999886e+01,4.607000000000000028e+01,4.625091731511557924e+01,9.424238189485922135e+01,3.539315575131113216e-03,1.809173151155789583e-01
4.539000000000000057e+01,4.539000000000000057e+01,4.503000000000000114e+01,4.307000000000000028e+01,4.396999999999999886e+01,4.413000000000000256e+01,4.590999999999999659e+01,4.620781303382887018e+01,4.598525358476267400e+01,-3.012608535928351094e-01,2.978130338288735857e-01
4.563000000000000256e+01,4.531000000000000227e+01,4.531000000000000227e+01,4.475000000000000000e+01,4.195000000000000284e+01,4.414999999999999858e+01,4.660999999999999943e+01,4.597069522342334125e+01,4.056116952566295453e+01,3.697419258159108379e-02,-6.393047765766581847e-01
4.592999999999999972e+01,4.514999999999999858e+01,4.449000000000000199e+01,4.440999999999999659e+01,4.413000000000000256e+01,4.164999999999999858e+01,4.604999999999999716e+01,4.539379118290862181e+01,4.085999999999621934e+01,1.856156496260865651e-01,-6.562088170913753515e-01
