0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.378999999999999915e+01,4.292999999999999972e+01,4.210999999999999943e+01,4.342999999999999972e+01,4.332999999999999829e+01,4.377000000000000313e+01,4.463000000000000256e+01,1.554333091510573972e+01,2.529999999988107717e+01,7.938008164504321840e-02,-2.908666908489426106e+01
3.785000000000000142e+01,4.390999999999999659e+01,4.300999999999999801e+01,4.257000000000000028e+01,4.303000000000000114e+01,4.342999999999999972e+01,4.582999999999999829e+01,2.615936880757486804e+01,-1.557208608319499263e+03,-2.556878257129868454e-03,-1.967063119242513025e+01
4.214999999999999858e+01,3.825000000000000000e+01,4.359000000000000341e+01,4.272999999999999687e+01,4.272999999999999687e+01,4.359000000000000341e+01,4.300999999999999801e+01,3.889191289439894916e+01,6.641636532920823299e+01,4.933677859473122734e-02,-4.118087105601048847e+00
4.440999999999999659e+01,4.149000000000000199e+01,3.922999999999999687e+01,4.050999999999999801e+01,4.259000000000000341e+01,4.263000000000000256e+01,4.559000000000000341e+01,4.313368568154399441e+01,3.149121212121193025e+01,4.270313383266490237e-01,-2.456314318456009005e+00
4.142999999999999972e+01,4.549000000000000199e+01,4.435000000000000142e+01,4.099000000000000199e+01,4.222999999999999687e+01,4.009000000000000341e+01,4.685000000000000142e+01,4.503817548798325987e+01,2.884808480524504830e+02,1.041496297451194493e-02,-1.811824512016741551e+00
4.604999999999999716e+01,4.477000000000000313e+01,4.154999999999999716e+01,4.528999999999999915e+01,4.372999999999999687e+01,4.245000000000000284e+01,4.664999999999999858e+01,4.999280410368618277e+01,-3.863982203951951533e+02,8.576399473306439356e-03,3.342804103686184192e+00
4.340999999999999659e+01,4.618999999999999773e+01,4.495000000000000284e+01,4.263000000000000256e+01,4.499000000000000199e+01,4.386999999999999744e+01,4.509000000000000341e+01,4.413718763603284145e+01,2.500000000000000000e+01,1.000000000000000021e-02,-9.528123639671619571e-01
4.527000000000000313e+01,4.525000000000000000e+01,4.553000000000000114e+01,4.359000000000000341e+01,4.067000000000000171e+01,4.460999999999999943e+01,4.453000000000000114e+01,4.656702364787889081e+01,2.500000000000000000e+01,1.000000000000000021e-02,2.037023647878889676e+00
4.546999999999999886e+01,4.457000000000000028e+01,4.589000000000000057e+01,4.514999999999999858e+01,4.367000000000000171e+01,4.085000000000000142e+01,4.328999999999999915e+01,4.393799293846922183e+01,5.351324708838264854e+01,7.750682346805050013e-03,6.479929384692226790e-01
4.422999999999999687e+01,4.496999999999999886e+01,4.403000000000000114e+01,4.559000000000000341e+01,4.492999999999999972e+01,4.360999999999999943e+01,4.342999999999999972e+01,4.499450365420244680e+01,8.276348648061730984e+00,6.163713143790548396e-03,1.564503654202447080e+00
