#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
46.73,46.97,46.57,28.71,28.93,29.01,47.53,28.73
46.79,46.91,46.31,28.71,28.93,29.03,47.77,28.77
46.51,46.51,46.13,28.71,28.95,29.03,48.51,28.77
46.27,46.11,45.97,28.73,28.99,29.07,48.79,28.75
46.37,45.95,45.51,28.71,28.97,29.05,49.23,28.75
46.29,45.75,45.41,28.73,28.95,29.05,50.07,28.77
46.93,45.51,45.27,28.73,29.01,29.05,51.65,28.79
47.45,45.19,44.61,28.75,28.97,29.05,52.29,28.79
47.97,45.17,44.77,28.73,29.01,29.07,52.93,28.79
48.67,45.15,44.21,28.75,28.99,29.09,54.39,28.77
50.25,45.35,44.31,28.73,29.01,29.07,55.29,28.77
50.77,46.41,44.11,28.75,28.99,29.05,55.93,28.79
51.79,46.85,44.09,28.77,28.99,29.07,56.91,28.79
53.25,47.99,44.03,28.75,29.03,29.11,57.27,28.79
54.15,49.11,44.73,28.77,28.99,29.13,58.47,28.79
54.99,50.01,45.51,28.77,29.01,29.11,59.71,28.79
55.61,51.09,46.81,28.79,29.03,29.13,61.43,28.81
56.43,52.71,48.25,28.77,29.03,29.11,64.21,28.79
58.43,53.53,49.01,28.77,29.03,29.17,65.29,28.85
59.37,54.21,49.91,28.79,29.05,29.11,66.13,28.81
61.05,54.69,51.11,28.81,29.03,29.11,65.77,28.85
62.61,55.51,51.69,28.81,29.01,29.13,64.75,28.83
63.45,56.93,52.27,28.79,29.09,29.21,63.51,28.83
63.17,57.51,52.61,28.81,29.09,29.19,62.67,28.83
62.93,58.11,52.61,28.81,29.09,29.21,61.79,28.87
62.43,59.05,52.93,28.81,29.03,29.23,60.51,28.87
61.37,60.03,53.73,28.85,29.11,29.21,59.37,28.91
60.63,60.41,54.53,28.83,29.11,29.23,58.09,28.93
59.85,60.29,54.87,28.81,29.11,29.27,57.27,28.95
58.91,60.05,55.65,28.83,29.11,29.25,55.71,28.95
57.87,59.53,56.33,28.83,29.11,29.25,54.95,28.95
56.69,59.09,57.37,28.85,29.11,29.27,54.39,28.95
55.85,58.27,57.59,28.85,29.15,29.29,53.97,28.99
54.81,57.39,57.45,28.89,29.15,29.29,53.33,29.01
53.39,56.89,57.37,28.89,29.15,29.31,52.57,29.01
52.85,55.71,56.91,28.89,29.17,29.31,52.23,29.01
52.35,55.03,56.33,28.91,29.15,29.35,51.79,29.05
52.05,54.19,55.73,28.91,29.19,29.35,51.37,29.05
51.17,53.23,55.05,28.91,29.21,29.33,51.07,29.03
50.75,52.15,54.31,28.93,29.21,29.35,50.53,29.05
50.09,51.07,53.67,28.93,29.21,29.35,50.01,29.05
49.93,50.67,52.77,28.93,29.19,29.35,49.51,29.03
49.61,50.25,52.05,28.97,29.23,29.39,48.65,29.05
49.15,49.85,51.33,28.93,29.21,29.39,48.35,29.07
48.79,49.07,50.51,28.95,29.23,29.39,48.07,29.05
48.31,48.85,49.41,28.97,29.21,29.39,47.87,29.07
47.73,48.29,48.89,28.97,29.23,29.41,47.33,29.03
47.05,48.03,48.61,28.95,29.25,29.39,47.87,29.07
46.63,47.73,47.99,28.97,29.25,29.35,48.15,29.09
46.73,47.27,47.55,28.95,29.23,29.41,48.01,29.07
46.29,46.97,47.11,28.95,29.23,29.41,48.63,29.07
46.05,46.61,46.65,28.97,29.21,29.41,49.33,29.07
46.31,45.91,46.45,28.93,29.25,29.43,49.97,29.11
46.49,45.39,46.05,28.97,29.23,29.43,50.73,29.09
46.69,45.13,45.83,28.99,29.21,29.41,51.49,29.09
47.45,45.05,45.67,28.97,29.25,29.41,52.81,29.09
47.87,44.71,44.99,29.01,29.21,29.41,54.13,29.11
48.67,45.03,44.39,28.97,29.23,29.39,53.93,29.09
49.31,45.27,43.97,28.99,29.25,29.41,54.55,29.15
50.61,45.49,43.87,29.01,29.25,29.41,55.45,29.15
