0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.753000000000000114e+01,4.850999999999999801e+01,4.659000000000000341e+01,4.603000000000000114e+01,4.428999999999999915e+01,4.454999999999999716e+01,4.999000000000000199e+01,3.216588660333420790e+01,2.500329948737472918e+01,1.000113155010432832e-02,-1.782411339666579408e+01
4.918999999999999773e+01,4.778999999999999915e+01,4.785000000000000142e+01,4.618999999999999773e+01,4.457000000000000028e+01,4.453000000000000114e+01,4.932999999999999829e+01,4.875683624913775560e+01,-7.871606039280908362e+02,9.920762473288916809e-04,-5.731637508622426935e-01
4.828999999999999915e+01,4.828999999999999915e+01,4.664999999999999858e+01,4.682999999999999829e+01,4.492999999999999972e+01,4.471000000000000085e+01,4.981000000000000227e+01,4.905802756707569756e+01,-1.602967268069511647e+03,5.507876735546189369e-04,-7.519724329243047123e-01
4.842999999999999972e+01,4.850999999999999801e+01,4.703000000000000114e+01,4.710999999999999943e+01,4.460999999999999943e+01,4.421000000000000085e+01,4.972999999999999687e+01,4.920933165598620462e+01,4.847778350504604816e+01,-5.064443677386117670e+00,-5.206683440137922503e-01
4.850999999999999801e+01,4.868999999999999773e+01,4.659000000000000341e+01,4.672999999999999687e+01,4.518999999999999773e+01,4.471000000000000085e+01,4.925000000000000000e+01,4.877764262281087326e+01,2.500000000000000000e+01,1.000000000000000021e-02,-4.723573771891267370e-01
4.825000000000000000e+01,4.804999999999999716e+01,4.672999999999999687e+01,4.560999999999999943e+01,4.563000000000000256e+01,4.450999999999999801e+01,4.932999999999999829e+01,4.847778183788464190e+01,2.500000000000000000e+01,1.000000000000000021e-02,-8.522181621153563924e-01
4.796999999999999886e+01,4.742999999999999972e+01,4.764999999999999858e+01,4.628999999999999915e+01,4.600999999999999801e+01,4.495000000000000284e+01,4.922999999999999687e+01,4.847778183788464190e+01,2.500000000000000000e+01,1.000000000000000021e-02,-7.522181621153549713e-01
4.839000000000000057e+01,4.796999999999999886e+01,4.709000000000000341e+01,4.663000000000000256e+01,4.522999999999999687e+01,4.560999999999999943e+01,4.910999999999999943e+01,4.869112009507756511e+01,-5.844792897940020282e+01,6.778113648302521582e-03,-4.188799049224343207e-01
4.835000000000000142e+01,4.781000000000000227e+01,4.672999999999999687e+01,4.722999999999999687e+01,4.513000000000000256e+01,4.596999999999999886e+01,4.936999999999999744e+01,4.895499867142609673e+01,-5.549523625680318162e+01,8.784064384462825573e-03,-4.150013285739007074e-01
4.814999999999999858e+01,4.796999999999999886e+01,4.728999999999999915e+01,4.671000000000000085e+01,4.546999999999999886e+01,4.464999999999999858e+01,4.972999999999999687e+01,4.901495657618753654e+01,-2.819279150279012924e+02,1.438429002656106421e-03,-7.150434238124603326e-01
