#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
47.39,42.97,42.33,28.15,28.67,29.13,55.11,29.17
47.75,42.87,42.31,28.17,28.63,29.13,54.95,29.17
48.43,42.97,41.85,28.17,28.69,29.13,55.11,29.19
48.61,42.79,41.73,28.19,28.67,29.17,55.53,29.19
49.05,42.87,41.55,28.19,28.67,29.13,55.49,29.21
49.71,43.09,41.35,28.17,28.69,29.17,55.43,29.21
49.95,42.97,41.27,28.19,28.69,29.17,55.65,29.25
50.13,43.39,40.93,28.17,28.69,29.19,55.51,29.21
50.31,43.71,41.09,28.17,28.69,29.19,55.53,29.23
50.41,43.93,40.71,28.19,28.69,29.21,55.31,29.23
50.47,43.91,40.47,28.19,28.75,29.21,54.81,29.25
50.33,44.07,40.37,28.19,28.71,29.23,54.35,29.25
50.25,44.49,40.55,28.23,28.71,29.21,54.87,29.27
50.37,44.77,40.31,28.19,28.73,29.23,54.89,29.29
50.63,45.17,40.29,28.23,28.71,29.23,54.23,29.27
50.63,45.05,39.99,28.19,28.73,29.25,54.09,29.27
50.45,45.73,40.19,28.23,28.73,29.23,54.51,29.29
50.75,45.83,40.09,28.19,28.71,29.25,54.85,29.31
50.65,46.15,40.19,28.23,28.73,29.25,54.73,29.33
50.33,46.19,40.35,28.23,28.73,29.27,54.37,29.37
50.47,46.49,40.65,28.23,28.73,29.23,54.21,29.37
50.21,46.53,40.91,28.19,28.75,29.27,54.31,29.33
49.73,46.71,41.11,28.25,28.75,29.25,54.09,29.33
49.97,46.57,41.25,28.23,28.73,29.27,53.79,29.37
50.09,46.61,41.49,28.23,28.75,29.27,54.25,29.39
50.15,46.61,41.93,28.23,28.75,29.27,54.57,29.37
49.61,46.79,42.01,28.23,28.77,29.25,53.97,29.41
49.87,46.75,42.51,28.23,28.75,29.27,53.85,29.39
50.23,46.87,42.81,28.25,28.75,29.29,54.03,29.43
50.37,46.83,42.89,28.27,28.75,29.29,54.09,29.41
50.09,46.83,43.37,28.25,28.75,29.27,54.31,29.41
49.95,46.63,43.59,28.27,28.73,29.29,54.69,29.45
50.07,46.59,43.63,28.25,28.75,29.29,55.03,29.43
49.67,46.39,43.51,28.23,28.77,29.29,55.69,29.47
49.87,46.85,43.41,28.27,28.77,29.31,56.33,29.45
50.25,46.87,43.73,28.25,28.79,29.31,56.97,29.45
49.83,46.49,44.21,28.27,28.77,29.33,57.07,29.47
49.97,47.11,44.15,28.27,28.77,29.31,57.75,29.49
50.19,47.09,44.21,28.27,28.81,29.31,58.21,29.47
50.47,47.11,43.97,28.27,28.77,29.33,58.75,29.47
50.97,46.85,44.21,28.31,28.77,29.33,59.13,29.49
51.25,46.85,44.01,28.29,28.77,29.35,58.61,29.51
51.79,46.83,43.71,28.29,28.81,29.35,58.29,29.51
52.43,46.85,44.09,28.29,28.77,29.33,58.05,29.55
52.61,47.27,44.29,28.29,28.79,29.35,58.53,29.51
52.85,46.97,44.23,28.29,28.81,29.35,58.23,29.53
53.09,47.03,44.23,28.31,28.79,29.39,57.59,29.55
53.69,47.03,44.55,28.31,28.79,29.35,57.29,29.55
53.89,47.17,44.81,28.33,28.83,29.41,57.53,29.59
54.15,47.39,44.41,28.31,28.81,29.39,57.09,29.59
54.17,47.57,44.13,28.33,28.83,29.35,56.85,29.59
53.63,47.97,44.19,28.33,28.83,29.39,56.95,29.59
53.21,48.13,43.89,28.33,28.89,29.41,56.55,29.61
53.07,48.53,43.69,28.33,28.83,29.41,55.81,29.61
53.23,48.65,43.89,28.35,28.83,29.45,55.49,29.65
53.33,48.81,43.91,28.37,28.87,29.41,54.85,29.65
52.83,48.67,43.83,28.33,28.89,29.43,54.35,29.65
52.35,48.79,43.69,28.39,28.89,29.45,53.73,29.65
51.93,48.79,43.57,28.35,28.89,29.43,53.59,29.65
51.75,48.79,43.51,28.35,28.87,29.43,53.03,29.67
51.63,49.15,43.69,28.35,28.89,29.43,52.15,29.63
51.45,49.13,43.53,28.39,28.89,29.45,51.67,29.65
51.11,49.11,43.57,28.37,28.91,29.45,51.17,29.69
51.15,49.03,43.57,28.37,28.91,29.47,50.75,29.67
50.97,48.73,43.61,28.39,28.89,29.47,50.49,29.69
50.81,48.43,43.63,28.39,28.93,29.47,50.39,29.69
50.01,47.99,43.53,28.39,28.89,29.47,50.23,29.69
49.61,47.89,43.43,28.39,28.91,29.45,49.71,29.69
49.31,47.75,43.67,28.39,28.97,29.49,50.01,29.71
48.81,47.69,43.89,28.41,28.91,29.45,50.09,29.67
