#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
46.07,46.65,46.23,27.05,27.15,27.29,46.69,27.37
45.71,46.39,45.95,27.05,27.15,27.29,46.61,27.41
45.59,45.91,45.47,27.07,27.17,27.29,46.41,27.39
44.77,45.25,45.27,27.07,27.17,27.29,46.49,27.41
44.71,45.03,45.39,27.07,27.17,27.31,46.31,27.43
44.15,44.65,45.59,27.09,27.19,27.33,46.19,27.41
44.41,44.57,45.41,27.09,27.19,27.31,46.71,27.41
44.07,44.23,44.95,27.07,27.21,27.33,47.09,27.43
43.87,43.79,44.77,27.13,27.21,27.33,47.75,27.43
44.03,43.53,44.19,27.13,27.21,27.37,48.89,27.43
44.19,43.59,43.69,27.13,27.23,27.37,50.73,27.43
43.89,43.09,43.29,27.13,27.23,27.33,51.89,27.45
44.15,42.61,42.81,27.15,27.25,27.39,53.25,27.45
44.51,42.41,42.71,27.19,27.25,27.39,54.73,27.47
45.61,42.35,42.23,27.15,27.25,27.43,55.93,27.47
46.63,42.33,42.05,27.19,27.25,27.39,56.43,27.45
48.77,42.45,41.81,27.17,27.27,27.39,57.71,27.49
49.73,42.73,41.43,27.17,27.29,27.43,57.35,27.47
51.61,42.81,41.01,27.17,27.27,27.45,57.37,27.45
52.55,43.37,40.83,27.17,27.31,27.45,56.47,27.49
53.67,44.19,40.99,27.21,27.29,27.47,55.63,27.49
54.01,45.27,41.17,27.19,27.29,27.43,53.83,27.49
54.79,46.93,41.25,27.21,27.31,27.45,52.21,27.53
54.53,48.05,41.39,27.23,27.31,27.47,51.45,27.55
54.53,49.13,41.49,27.21,27.31,27.47,50.25,27.51
53.85,49.87,42.09,27.19,27.31,27.49,49.41,27.53
52.87,50.75,42.53,27.21,27.31,27.49,48.65,27.53
51.77,50.73,43.37,27.19,27.31,27.49,48.59,27.59
50.35,51.35,44.29,27.19,27.37,27.53,48.07,27.55
49.41,51.65,45.59,27.21,27.35,27.51,47.27,27.59
48.61,51.21,45.83,27.19,27.35,27.51,47.19,27.59
