#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
44.65,43.87,43.91,28.39,28.77,29.13,45.63,28.97
44.81,43.77,44.01,28.37,28.77,29.13,46.37,28.99
44.63,43.59,43.69,28.39,28.77,29.17,46.71,28.97
44.93,43.89,43.43,28.39,28.77,29.13,47.39,28.99
44.95,43.51,43.17,28.39,28.77,29.13,47.43,28.99
45.41,43.81,42.81,28.39,28.79,29.13,47.81,29.01
45.81,43.23,42.77,28.41,28.77,29.13,47.57,29.01
46.29,43.69,43.03,28.45,28.79,29.17,47.55,28.99
46.41,43.51,42.63,28.41,28.79,29.17,47.55,29.03
46.75,43.81,42.81,28.41,28.79,29.17,47.61,29.03
46.27,44.33,42.57,28.41,28.83,29.19,47.23,29.05
46.41,44.73,42.77,28.41,28.81,29.21,47.11,29.05
46.25,44.93,42.69,28.41,28.79,29.21,46.99,29.05
46.23,44.97,42.67,28.45,28.79,29.17,46.61,29.07
45.95,45.31,43.09,28.47,28.81,29.19,46.17,29.05
46.13,45.09,43.69,28.41,28.79,29.19,46.37,29.05
45.75,45.07,43.73,28.41,28.83,29.23,46.53,29.05
45.67,44.83,43.87,28.45,28.87,29.25,46.61,29.07
45.19,44.95,44.07,28.45,28.79,29.21,46.47,29.07
45.23,44.95,43.93,28.47,28.83,29.23,46.93,29.07
45.35,44.67,44.13,28.47,28.81,29.23,47.19,29.09
45.31,44.35,44.03,28.45,28.83,29.21,47.15,29.07
45.35,44.35,43.99,28.45,28.87,29.23,47.45,29.05
45.85,44.07,44.01,28.47,28.83,29.25,47.73,29.11
45.93,44.03,43.81,28.49,28.87,29.27,48.41,29.09
46.23,44.39,43.59,28.51,28.83,29.23,48.55,29.09
46.37,44.07,43.37,28.49,28.83,29.27,48.73,29.11
46.63,44.35,43.19,28.49,28.87,29.27,48.55,29.09
47.27,44.77,43.21,28.51,28.87,29.25,48.69,29.09
47.45,44.91,43.29,28.51,28.87,29.27,48.41,29.11
47.55,44.97,43.39,28.51,28.89,29.27,47.93,29.09
47.55,44.85,43.43,28.49,28.89,29.29,47.57,29.17
47.45,45.49,43.57,28.49,28.91,29.29,47.45,29.17
47.11,45.79,43.77,28.49,28.87,29.29,46.85,29.17
46.71,45.95,43.93,28.51,28.89,29.31,46.95,29.11
46.47,46.07,43.71,28.51,28.91,29.29,46.69,29.17
46.03,45.93,44.03,28.51,28.87,29.31,46.29,29.15
45.81,45.95,44.35,28.53,28.89,29.31,46.31,29.15
46.03,45.61,44.31,28.55,28.91,29.33,46.51,29.17
45.81,45.35,44.51,28.55,28.91,29.31,46.59,29.19
45.25,45.03,44.65,28.57,28.91,29.29,46.91,29.17
45.17,44.67,44.71,28.55,28.93,29.33,47.09,29.19
45.13,44.49,44.63,28.55,28.91,29.33,47.97,29.19
45.17,44.49,44.23,28.53,28.91,29.33,48.11,29.21
45.49,44.33,43.71,28.55,28.93,29.31,48.25,29.19
46.03,43.83,43.77,28.55,28.91,29.35,48.59,29.19
46.61,43.79,43.29,28.59,28.93,29.33,48.69,29.21
46.75,43.79,43.33,28.57,28.93,29.33,49.31,29.21
47.07,43.99,43.43,28.57,28.93,29.35,49.55,29.23
47.15,44.35,42.81,28.59,28.95,29.31,49.33,29.23
47.45,44.87,42.77,28.57,28.95,29.35,49.23,29.21
47.97,45.41,42.71,28.59,28.93,29.35,48.63,29.23
48.13,45.51,43.01,28.57,28.95,29.39,49.03,29.21
48.01,45.97,43.47,28.57,28.97,29.35,48.35,29.23
47.75,45.81,43.61,28.61,28.97,29.39,47.77,29.23
47.55,45.97,44.09,28.59,28.95,29.39,47.29,29.25
47.33,46.49,44.45,28.63,28.97,29.41,47.15,29.23
46.91,46.63,44.55,28.59,28.95,29.39,47.05,29.29
46.73,46.27,44.85,28.61,28.97,29.41,46.87,29.27
46.25,46.01,44.77,28.63,28.97,29.39,46.75,29.25
46.19,46.03,44.95,28.63,28.99,29.41,46.83,29.25
45.79,45.85,45.39,28.63,28.95,29.43,47.15,29.29
45.59,45.25,45.31,28.69,28.97,29.43,47.65,29.29
45.73,45.29,44.99,28.67,28.97,29.39,47.69,29.27
45.79,44.67,44.87,28.67,28.99,29.43,48.13,29.27
45.95,44.73,44.73,28.69,29.01,29.41,48.69,29.25
46.41,44.55,44.63,28.71,29.01,29.43,48.91,29.31
46.71,44.31,44.25,28.67,29.01,29.43,49.41,29.29
47.03,44.23,43.53,28.67,29.01,29.43,49.71,29.27
47.33,44.51,43.43,28.71,29.03,29.41,49.81,29.31
47.79,44.73,43.33,28.71,29.01,29.45,49.77,29.31
48.07,45.09,43.29,28.71,29.01,29.43,49.41,29.31
48.07,45.27,43.37,28.69,29.03,29.43,48.97,29.31
48.51,45.73,43.51,28.71,29.05,29.43,48.77,29.29
48.35,46.15,43.49,28.69,29.03,29.43,48.49,29.29
48.19,46.47,43.79,28.69,29.03,29.45,48.35,29.29
47.81,46.41,44.23,28.73,29.03,29.43,47.99,29.31
