#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
59.35,57.71,47.03,28.33,28.99,29.43,54.37,29.71
58.49,58.33,47.21,28.35,29.03,29.47,54.23,29.75
57.15,57.89,47.73,28.35,29.01,29.47,53.37,29.75
56.41,57.97,48.23,28.35,29.03,29.47,53.25,29.77
55.17,57.45,48.73,28.37,29.05,29.51,52.97,29.75
54.69,56.93,49.25,28.37,29.03,29.53,53.09,29.77
53.57,56.95,50.19,28.37,29.03,29.51,53.31,29.77
52.99,56.71,50.63,28.39,29.11,29.55,53.29,29.77
51.89,56.21,51.37,28.39,29.09,29.53,53.59,29.81
51.35,55.69,52.81,28.45,29.11,29.53,54.09,29.77
50.59,55.05,52.83,28.39,29.13,29.53,54.57,29.83
50.25,54.59,53.55,28.47,29.13,29.55,55.23,29.83
49.59,53.37,53.85,28.45,29.13,29.57,56.21,29.83
49.41,52.11,53.65,28.45,29.13,29.57,56.57,29.83
49.37,51.53,53.19,28.47,29.19,29.57,58.15,29.85
49.77,50.53,53.13,28.47,29.15,29.59,60.59,29.85
49.83,49.71,53.09,28.49,29.19,29.63,62.77,29.89
50.53,48.73,52.41,28.49,29.17,29.65,65.53,29.87
51.35,48.13,51.95,28.51,29.21,29.65,66.73,29.87
52.75,47.75,50.93,28.51,29.19,29.65,69.05,29.87
53.41,47.23,49.57,28.55,29.21,29.65,70.19,29.89
55.31,47.39,48.89,28.53,29.23,29.63,70.77,29.89
57.63,47.57,47.89,28.57,29.21,29.67,70.03,29.91
60.17,47.75,47.23,28.55,29.21,29.67,69.53,29.95
61.55,48.23,46.49,28.57,29.23,29.67,68.49,29.93
63.31,49.19,46.07,28.59,29.21,29.69,68.49,29.93
64.47,49.93,45.49,28.59,29.23,29.69,67.99,29.97
65.03,50.47,45.41,28.59,29.25,29.69,66.25,29.95
65.51,51.55,45.29,28.59,29.23,29.73,64.11,29.95
65.13,52.97,45.45,28.61,29.23,29.71,61.67,29.97
64.47,54.85,45.29,28.59,29.23,29.75,60.21,29.97
64.03,56.13,45.59,28.63,29.23,29.75,58.87,29.99
63.01,57.07,46.01,28.63,29.27,29.79,57.79,29.99
62.67,57.21,46.39,28.67,29.25,29.79,56.97,29.97
62.31,58.27,46.71,28.63,29.25,29.79,56.55,30.05
61.81,59.13,47.03,28.67,29.25,29.85,56.31,30.07
60.59,59.21,47.41,28.67,29.27,29.85,55.73,30.03
59.69,59.53,47.57,28.61,29.33,29.85,55.45,30.07
58.01,59.63,48.27,28.67,29.25,29.89,54.89,30.05
56.73,59.55,49.55,28.67,29.31,29.89,54.69,30.07
55.53,58.73,50.13,28.67,29.33,29.93,54.35,30.05
54.23,58.35,51.11,28.67,29.33,29.93,54.75,30.07
53.37,57.59,51.93,28.69,29.33,29.91,55.15,30.09
52.45,57.05,52.57,28.63,29.33,29.95,55.87,30.09
51.93,56.93,53.21,28.67,29.35,29.93,56.79,30.09
51.49,56.51,53.89,28.69,29.35,29.93,57.15,30.11
51.39,55.73,54.17,28.69,29.37,29.97,57.83,30.11
51.03,54.71,54.57,28.71,29.37,29.95,58.97,30.13
50.53,52.93,54.69,28.69,29.37,29.93,59.65,30.11
50.95,51.43,54.61,28.69,29.39,29.95,61.37,30.11
51.61,50.25,54.05,28.69,29.41,29.95,63.35,30.11
52.49,49.73,53.39,28.71,29.39,29.97,64.95,30.13
53.19,48.73,53.13,28.71,29.41,29.97,67.49,30.17
53.91,48.81,52.21,28.71,29.41,29.99,69.23,30.19
